# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# policy
 10	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0
 11	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0
 12	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0
 13	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0
 14	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0
 15	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0
 16	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0
 17	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0
 18	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0
 19	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0
 20	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0
 21	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0
 22	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0
 23	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0
 24	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0
 25	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0
 26	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0
 27	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0
 28	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0
 29	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0
 30	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0
 31	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0
 32	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0
 33	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0
 34	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0
 35	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0
 36	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0
 37	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0
 38	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0
 39	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0
 40	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0
 41	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                0.0
 42	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0
 43	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                1.0	                1.0
 44	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                1.0	                1.0	                1.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                1.0	                0.0	                0.0	                0.0	                1.0	                0.0	                1.0	                1.0	                0.0	                1.0	                0.0	                0.0	                0.0	                1.0	                1.0	                1.0	                0.0	                1.0	                0.0
