# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_num_clients
159	                  4	                  5	                  5	                  5	                  5	                  5	                  6	                  6	                  5	                  5	                  5	                  3	                  4	                  4	                  6	                  5	                  4	                  4	                  5	                  5	                  5	                  4	                  4	                  5	                  6	                  4	                  6	                  4	                  4	                  7	                  5	                  4	                  4	                  5	                  3	                  5	                  4	                  6	                  4	                  3	                  4	                  4	                  5	                  5	                  6	                  4	                  4	                  5	                  4	                  4
160	                  4	                  4	                  4	                  3	                  5	                  6	                  8	                  4	                  6	                  6	                  5	                  4	                  4	                  4	                  4	                  4	                  3	                  4	                  4	                  5	                  7	                  6	                  4	                  5	                  6	                  4	                  5	                  3	                  3	                  6	                  6	                  4	                  5	                  6	                  4	                  4	                  4	                  7	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  4
161	                  6	                  5	                  3	                  4	                  5	                  4	                  7	                  7	                  5	                  5	                  4	                  3	                  5	                  4	                  4	                  3	                  4	                  5	                  4	                  5	                  5	                  4	                  5	                  5	                  7	                  4	                  8	                  4	                  4	                  6	                  5	                  4	                  5	                  4	                  5	                  4	                  5	                  6	                  5	                  5	                  4	                  4	                  4	                  4	                  5	                  5	                  4	                  6	                  4	                  4
162	                  5	                  4	                  4	                  5	                  6	                  4	                  7	                  4	                  6	                  4	                  5	                  4	                  4	                  5	                  7	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  9	                  4	                  7	                  4	                  5	                  5	                  9	                  5	                  4	                  5	                  6	                  4	                  4	                  7	                  4	                  8	                  4	                  4	                  4	                  3	                  5	                  4	                  4	                  3	                  4	                  4
163	                  4	                  5	                  5	                  4	                  6	                  4	                  6	                  4	                  5	                  5	                  3	                  4	                  5	                  6	                  6	                  6	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  7	                  8	                  4	                  6	                  4	                  5	                  4	                  9	                  5	                  4	                  4	                  4	                  4	                  3	                  8	                  4	                  6	                  5	                  3	                  3	                  4	                  5	                  6	                  4	                  5	                  5	                  5
164	                  4	                  5	                  5	                  4	                  5	                  4	                  7	                  4	                  5	                  6	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  6	                  4	                  5	                  4	                  5	                  7	                  4	                  8	                  4	                  4	                  4	                  5	                  4	                  6	                  3	                  5	                  4	                  3	                  5	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  3	                  3	                  4	                  5	                  4
165	                  4	                  4	                  5	                  4	                  5	                  4	                  7	                  4	                  5	                  6	                  3	                  4	                  5	                  5	                  6	                  5	                  6	                  4	                  4	                  4	                  4	                  4	                  8	                  4	                  8	                  4	                  4	                  4	                  4	                  5	                  6	                  5	                  4	                  5	                  4	                  4	                  5	                  4	                  6	                  3	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  5	                  7	                  5
166	                  4	                  5	                  4	                  5	                  5	                  6	                  4	                  4	                  5	                  7	                  5	                  4	                  5	                  4	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  7	                  6	                  4	                  5	                  6	                  5	                  5	                  4	                  6	                  6	                  6	                  6	                  5	                  6	                  5	                  4	                  5	                  5	                  3	                  3	                  3	                  4	                  8	                  4	                  4	                  3	                  5	                  7	                  3
167	                  5	                  5	                  5	                  5	                  5	                  3	                  5	                  5	                  3	                  6	                  4	                  5	                  7	                  5	                  4	                  3	                  5	                  5	                  4	                  4	                  5	                  6	                  4	                  4	                  6	                  4	                  4	                  4	                  4	                  4	                  3	                  6	                  4	                  4	                  4	                  4	                  5	                  5	                  3	                  4	                  4	                  4	                  4	                  5	                  3	                  4	                  5	                  3	                  6	                  5
168	                  4	                  7	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  4	                  7	                  5	                  7	                  5	                  7	                  4	                  3	                  6	                  7	                  5	                  5	                  7	                  3	                  5	                  4	                  5	                  5	                  4	                  5	                  5	                  5	                  4	                  3	                  5	                  4	                  8	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  6	                  6	                  3	                  4
169	                  5	                  3	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  7	                  6	                  6	                  4	                  7	                  9	                  5	                  4	                  6	                  4	                  6	                  4	                  4	                  4	                  6	                  4	                  6	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  5	                  4	                  5	                  4	                  4	                  5	                  5	                  6	                  4	                  3	                  5	                  6	                  5	                  4
170	                  5	                  4	                  5	                  5	                  8	                  4	                  5	                  4	                  5	                  5	                  6	                  5	                  7	                  7	                  5	                  3	                  4	                  4	                  4	                  5	                  7	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  7	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  5	                  6	                  6	                  5	                  5	                  5	                  5	                  3	                  4	                  5	                  6	                  3	                  8	                  5
171	                  4	                  4	                  6	                  4	                  9	                  7	                  4	                  5	                  5	                  4	                  6	                  5	                  5	                  5	                  5	                  4	                  4	                  4	                  3	                  4	                  4	                  4	                  4	                  7	                  5	                  4	                  5	                  4	                  5	                  3	                  5	                  3	                  5	                  5	                  5	                  4	                  6	                  6	                  6	                  6	                  5	                  6	                  5	                  4	                  3	                  3	                  5	                  5	                  9	                  7
172	                  3	                  4	                  7	                  4	                  5	                  4	                  3	                  4	                  4	                  4	                  5	                  6	                  4	                  6	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  7	                  6	                  4	                  5	                  6	                  5	                  4	                  5	                  4	                  5	                  4	                  5	                  5	                  4	                  6	                  5	                  4	                  4	                  7	                  6	                  6	                  4	                  5	                  5	                  7	                  8	                  5
173	                  5	                  5	                  5	                  3	                  7	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  6	                  4	                  5	                  5	                  6	                  4	                  6	                  7	                  3	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  6	                  4	                  3	                  4	                  5	                  4	                  7	                  5	                  3	                  3	                  4	                  4	                  5
174	                  6	                  4	                  7	                  6	                  6	                  5	                  5	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  6	                  4	                  3	                  5	                  6	                  4	                  4	                  4	                  4	                  6	                  5	                  6	                  6	                  4	                  5	                  5	                  3	                  6	                  5	                  5	                  5	                  6	                  4	                  6	                  4	                  6	                  6	                  4	                  4	                  7	                  6	                  5	                  3	                  6	                  4	                  6
175	                  6	                  5	                  5	                  4	                  6	                  3	                  4	                  4	                  5	                  4	                  4	                  6	                  5	                  6	                  6	                  6	                  5	                  4	                  7	                  4	                  6	                  5	                  4	                  3	                  4	                  6	                  5	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  3	                  4	                  5	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  6	                  4	                  3	                  5	                  4	                  4
176	                  4	                  4	                  7	                  4	                  5	                  5	                  5	                  3	                  4	                  5	                  4	                  3	                  5	                  3	                  4	                  6	                  7	                  4	                  3	                  6	                  6	                  6	                  5	                  5	                  5	                  6	                  5	                  5	                  4	                  4	                  5	                  5	                  3	                  3	                  4	                  3	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  6	                  4	                  5	                  5	                  5	                  4	                  4
177	                  3	                  4	                  4	                  4	                  4	                  4	                  5	                  3	                  6	                  5	                  5	                  3	                  4	                  4	                  6	                  6	                  6	                  4	                  4	                  5	                  6	                  4	                  6	                  5	                  4	                  4	                  5	                  6	                  5	                  5	                  5	                  5	                  4	                  4	                  4	                  4	                  6	                  5	                  4	                  5	                  4	                  5	                  4	                  7	                  5	                  4	                  7	                  4	                  4	                  5
178	                  3	                  4	                  5	                  4	                  3	                  6	                  4	                  4	                  6	                  5	                  5	                  4	                  4	                  5	                  6	                  5	                  4	                  4	                  3	                  5	                  4	                  4	                  4	                  3	                  5	                  5	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  3	                  5	                  4	                  5	                  4	                  3	                  4	                  4	                  7	                  3	                  7	                  6	                  4	                  5	                  4	                  5	                  4
179	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  6	                  4	                  7	                  6	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  6	                  4	                  6	                  5	                  5	                  5	                  4	                  5	                  5	                  4	                  3	                  4	                  7	                  4	                  4	                  4	                  4	                  5	                  5	                  4	                  5	                  4	                  4	                  4	                  6	                  4	                  5	                  5	                  4	                  6	                  5
180	                  4	                  5	                  4	                  4	                  4	                  5	                  6	                  3	                  5	                  5	                  6	                  3	                  4	                  3	                  4	                  5	                  5	                  6	                  5	                  7	                  5	                  4	                  7	                  3	                  5	                  5	                  4	                  4	                  4	                  5	                  4	                  9	                  4	                  5	                  4	                  4	                  6	                  5	                  4	                  5	                  4	                  4	                  5	                  5	                  3	                  6	                  4	                  4	                  4	                  3
181	                  5	                  4	                  4	                  6	                  4	                  4	                  8	                  3	                  5	                  4	                  6	                  4	                  4	                  4	                  4	                  4	                  3	                  5	                  3	                  5	                  4	                  4	                  7	                  5	                  5	                  5	                  5	                  4	                  6	                  4	                  4	                  7	                  5	                  3	                  4	                  4	                  3	                  4	                  4	                  4	                  5	                  5	                  5	                  6	                  4	                  3	                  5	                  4	                  6	                  4
182	                  3	                  6	                  4	                  5	                  5	                  3	                  4	                  4	                  4	                  5	                  4	                  7	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  7	                  4	                  6	                  7	                  5	                  4	                  3	                  5	                  4	                  4	                  7	                  4	                  6	                  7	                  3	                  4	                  5	                  4	                  4	                  5	                  4	                  5	                  5	                  7	                  4	                  5	                  4	                  6	                  3	                  5	                  5
183	                  4	                  4	                  6	                  5	                  5	                  4	                  4	                  3	                  5	                  5	                  4	                  6	                  4	                  4	                  7	                  6	                  5	                  5	                  5	                  4	                  6	                  6	                  6	                  5	                  5	                  6	                  3	                  4	                  4	                  6	                  3	                  6	                  7	                  3	                  4	                  4	                  3	                  4	                  3	                  5	                  5	                  4	                  6	                  4	                  5	                  4	                  7	                  5	                  4	                  7
184	                  6	                  4	                  7	                  4	                  6	                  5	                  7	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  7	                  4	                  6	                  5	                  4	                  3	                  5	                  5	                  7	                  5	                  5	                  6	                  4	                  5	                  4	                  5	                  4	                  3	                  6	                  4	                  6	                  5	                  4	                  3	                  5	                  5	                  5	                  6	                  4	                  5	                  4	                  5	                  5	                  5	                  5	                  3
185	                  4	                  4	                  6	                  6	                  4	                  3	                  5	                  4	                  5	                  4	                  4	                  5	                  5	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  4	                  5	                  3	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  6	                  4	                  3	                  5	                  6	                  3	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  5	                  5	                  5	                  4
186	                  4	                  4	                  4	                  4	                  5	                  3	                  4	                  3	                  5	                  7	                  5	                  4	                  5	                  5	                  4	                  5	                  4	                  5	                  4	                  5	                  4	                  5	                  5	                  6	                  5	                  6	                  5	                  5	                  6	                  9	                  6	                  4	                  5	                  7	                  3	                  4	                  6	                  4	                  5	                  4	                  4	                  6	                  4	                  3	                  5	                  3	                  5	                  5	                  8	                  4
187	                  6	                  4	                  5	                  4	                  4	                  5	                  3	                  3	                  4	                  4	                  4	                  6	                  3	                  6	                  4	                  4	                  4	                  5	                  3	                  6	                  4	                  6	                  4	                  8	                  5	                  6	                  4	                  5	                  4	                  7	                  5	                  4	                  5	                  5	                  6	                  4	                  4	                  3	                  4	                  4	                  4	                  5	                  8	                  4	                  4	                  4	                  4	                  5	                  4	                  5
188	                  4	                  4	                  5	                  5	                  4	                  4	                  3	                  5	                  4	                  5	                  3	                  5	                  4	                  4	                  6	                  3	                  6	                  4	                  3	                  4	                  5	                  6	                  4	                  6	                  5	                  4	                  4	                  4	                  5	                  4	                  5	                  3	                  5	                  6	                  6	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  5	                  4	                  4	                  4	                  3	                  3	                  4	                  4
189	                  4	                  6	                  5	                  5	                  5	                  3	                  4	                  5	                  4	                  5	                  4	                  6	                  5	                  3	                  7	                  4	                  5	                  5	                  5	                  6	                  5	                  7	                  4	                  4	                  4	                  5	                  5	                  4	                  5	                  5	                  5	                  4	                  7	                  5	                  5	                  5	                  5	                  4	                  4	                  6	                  6	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4
190	                  4	                  7	                  6	                  4	                  4	                  3	                  3	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  6	                  4	                  6	                  4	                  5	                  3	                  4	                  4	                  4	                  5	                  6	                  3	                  5	                  5	                  4	                  4	                  4	                  5	                  7	                  5	                  5	                  3	                  6	                  5	                  4	                  8	                  8	                  4	                  3	                  5	                  5	                  4	                  3	                  4	                  9	                  5
191	                  3	                  8	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  8	                  5	                  4	                  5	                  6	                  4	                  4	                  4	                  4	                  4	                  4	                  3	                  5	                  4	                  4	                  4	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  6	                  5	                  4	                  7	                  5	                  4	                  6	                  4	                  5	                  4	                  4	                  3	                  5	                  6	                  4	                  6	                  4
192	                  5	                  7	                  4	                  5	                  4	                  3	                  5	                  5	                  5	                  4	                  5	                  7	                  5	                  6	                  5	                  5	                  5	                  5	                  6	                  4	                  4	                  4	                  4	                  4	                  8	                  4	                  5	                  5	                  6	                  5	                  4	                  4	                  7	                  5	                  4	                  5	                  6	                  4	                  5	                  6	                  3	                  6	                  4	                  6	                  4	                  4	                  4	                  4	                  8	                  5
193	                  5	                  6	                  4	                  4	                  4	                  4	                  4	                  6	                  6	                  3	                  4	                  6	                  4	                  6	                  5	                  4	                  4	                  8	                  5	                  3	                  6	                  3	                  4	                  4	                  6	                  6	                  7	                  5	                  4	                  4	                  7	                  3	                  4	                  5	                  4	                  3	                  5	                  5	                  5	                  6	                  5	                  9	                  4	                  6	                  5	                  3	                  5	                  5	                 10	                  4
194	                  4	                  6	                  5	                  5	                  6	                  4	                  4	                  3	                  5	                  4	                  5	                  8	                  5	                  5	                  3	                  6	                  4	                  6	                  4	                  3	                  5	                  3	                  4	                  4	                  5	                  5	                  5	                  6	                  6	                  4	                  8	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  5	                  6	                  6	                  6	                  5	                  3	                  5	                  4	                  5	                  4	                  5	                  5
195	                  4	                  5	                  6	                  4	                  5	                  8	                  4	                  3	                  4	                  3	                  3	                  6	                  5	                  5	                  4	                  7	                  5	                  8	                  4	                  5	                  6	                  5	                  3	                  4	                  4	                  5	                  8	                  7	                  5	                  4	                  3	                  5	                  5	                  4	                  3	                  4	                  7	                  6	                  4	                  4	                  5	                  7	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  7
196	                  5	                  5	                  4	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  3	                  5	                  4	                  4	                  3	                  7	                  4	                  4	                  5	                  4	                  7	                  4	                  3	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  6	                  4	                  4	                  4	                  4	                  5	                  6	                  4	                  4	                  5	                  7	                  5	                  4	                  4	                  5	                  4	                  5	                  6	                  4	                  3
197	                  3	                  4	                  6	                  3	                  4	                  4	                  5	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  5	                  3	                  6	                  4	                  3	                  6	                  5	                  4	                  3	                  5	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  8	                  8	                  4	                  5	                  5	                  6	                  6	                  4	                  4	                  5
198	                  3	                  6	                  6	                  3	                  5	                  4	                  5	                  3	                  5	                  5	                  4	                  5	                  7	                  4	                  6	                  4	                  5	                  6	                  4	                  3	                  6	                  6	                  4	                  6	                  6	                  4	                  4	                  6	                  6	                  5	                  5	                  5	                  5	                  4	                  6	                  5	                  5	                  4	                  4	                  5	                  6	                  6	                  5	                  4	                  4	                  6	                  7	                  4	                  4	                  5
199	                  5	                  5	                  7	                  7	                  4	                  5	                  5	                  4	                  6	                  6	                  4	                  3	                  5	                  3	                  5	                  5	                  5	                  7	                  5	                  5	                  5	                  6	                  4	                  5	                  4	                  5	                  4	                  5	                  4	                  7	                  3	                  4	                  6	                  4	                  4	                  3	                  4	                  4	                  4	                  5	                  8	                  3	                  6	                  4	                  4	                  6	                  4	                  3	                  3	                  6
200	                  5	                  4	                  5	                  4	                  5	                  4	                  5	                  5	                  5	                  5	                  5	                  4	                  6	                  4	                  4	                  5	                  5	                  5	                  5	                  6	                  5	                  6	                  4	                  5	                  5	                  5	                  5	                  6	                  4	                  5	                  5	                  3	                  4	                  6	                  3	                  4	                  5	                  4	                  3	                  4	                  9	                  4	                  6	                  3	                  5	                  6	                  4	                  3	                  4	                  5
201	                  4	                  4	                  8	                  4	                  4	                  4	                  4	                  5	                  6	                  5	                  6	                  4	                  5	                  5	                  4	                  4	                  4	                  5	                  3	                  5	                  3	                  5	                  4	                  4	                  4	                  5	                  5	                  4	                  4	                  6	                  6	                  7	                  4	                  5	                  4	                  4	                  4	                  3	                  4	                  5	                  8	                  4	                  4	                  7	                  4	                  4	                  5	                  3	                  4	                  5
202	                  5	                  4	                  4	                  5	                  3	                  5	                  5	                  5	                  5	                  6	                  4	                  5	                  4	                  4	                  5	                  4	                  4	                  7	                  5	                  4	                  4	                  4	                  5	                  4	                  5	                  6	                  5	                  3	                  5	                  5	                  5	                  5	                  3	                  7	                  5	                  4	                  7	                  5	                  4	                  4	                  7	                  4	                  5	                  5	                  5	                  4	                  4	                  4	                  5	                  6
203	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  6	                  5	                  6	                  3	                  3	                  4	                  6	                  4	                  4	                  5	                  6	                  6	                  8	                  5	                  4	                  5	                  4	                  5	                  5	                  6	                  6	                  3	                  6	                  4	                  3	                  5	                  6	                  5	                  4	                  5	                  5	                  5	                  4	                  7	                  6	                  5	                  4	                  3	                  5	                  5	                  3	                  4	                  7
